Oconto Falls,490,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49232,"['Menominee Indian', 'Little Chute', 'Luxemburg-Casco', 'Marinette', 'Waupaca', 'Peshtigo', 'Clintonville', 'Shawano', 'Oconto', 'Wrightstown', 'Denmark', 'Fox Valley Lutheran', 'Freedom', 'Little Chute', 'Southern Door', 'Fox Valley Lutheran', 'Marinette', 'Luxemburg-Casco', 'Waupaca', 'Clintonville', 'Wrightstown', 'Denmark', 'Bonduel', 'Freedom', 'Little Chute', 'Wrightstown']","['46-39', '41-29', '29-43', '31-47', '47-56', '43-65', '54-36', '11-34', '40-48', '32-50', '40-24', '22-62', '25-66', '28-27', '21-44', '37-63', '39-50', '43-51', '64-62', '44-55', '27-38', '44-57', '29-73', '31-69', '47-27', '62-45']","['W 46-39', 'W 41-29', 'L 29-43', 'L 31-47', 'L 47-56', 'L 43-65', 'W 54-36', 'L 11-34', 'L 40-48', 'L 32-50', 'W 40-24', 'L 22-62', 'L 25-66', 'W 28-27', 'L 21-44', 'L 37-63', 'L 39-50', 'L 43-51', 'W 64-62', 'L 44-55', 'L 27-38', 'L 44-57', 'L 29-73', 'L 31-69', 'W 47-27', 'L 62-45']","['11/17/2022', '11/22/2022', '11/29/2022', '12/09/2022', '12/16/2022', '12/17/2022', '12/20/2022', '12/27/2022', '12/30/2022', '01/03/2023', '01/06/2023', '01/07/2023', '01/12/2023', '01/17/2023', '01/21/2023', '01/23/2023', '01/26/2023', '01/30/2023', '01/31/2023', '02/03/2023', '02/07/2023', '02/10/2023', '02/14/2023', '02/16/2023', '02/21/2023', '02/24/2023']"
Omro,339,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49233,"['Xavier', 'Ozaukee', 'Lomira', 'Watertown Luther Prep', 'Laconia', 'North Fond du Lac', 'Westfield', 'Campbellsport', 'Plymouth', 'Howards Grove', 'Winnebago Lutheran', 'Mayville', 'Berlin', ""St. Mary's Springs"", 'Lomira', 'Ripon', 'Laconia', 'Campbellsport', 'North Fond du Lac', 'Winnebago Lutheran', 'Markesan', ""St. Mary's Springs""]","['56-64', '83-64', '59-37', '61-47', '48-74', '71-59', '36-51', '66-43', '35-47', '45-50', '44-66', '74-38', '50-48', '58-34', '51-31', '49-54', '40-51', '66-27', '48-37', '46-58', '50-30', '48-38']","['L 56-64', 'W 83-64', 'W 59-37', 'W 61-47', 'L 48-74', 'W 71-59', 'L 36-51', 'W 66-43', 'L 35-47', 'L 45-50', 'L 44-66', 'W 74-38', 'W 50-48 (2OT)', 'W 58-34', 'W 51-31', 'L 49-54', 'L 40-51', 'W 66-27', 'W 48-37', 'L 46-58', 'W 50-30', 'W 48-38']","['11/15/2022', '11/17/2022', '11/29/2022', '12/02/2022', '12/06/2022', '12/09/2022', '12/13/2022', '12/20/2022', '12/29/2022', '12/30/2022', '01/03/2023', '01/06/2023', '01/09/2023', '01/17/2023', '01/20/2023', '01/24/2023', '01/26/2023', '01/31/2023', '02/03/2023', '02/09/2023', '02/11/2023', '02/14/2023']"
Oostburg,343,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49234,"['Laconia', 'Slinger', 'Ozaukee', 'Mishicot', 'Sheboygan Christian', 'Saint Mary Catholic', 'Cedar Grove-Belgium', 'Sheboygan Lutheran', 'Kohler', 'University School of Milwaukee', 'Waukesha West', 'Random Lake', 'Reedsville', 'Sheboygan Christian', 'Howards Grove', 'Brillion', 'Hilbert', 'Cedar Grove-Belgium', 'Manitowoc Lutheran', 'Sheboygan Lutheran', 'Elkhart Lake-Glenbeulah', 'Kohler', 'Ozaukee', 'Random Lake', 'Lomira', 'Kettle Moraine Lutheran', 'Kewaskum']","['58-79', '75-48', '75-27', '61-40', '86-29', '54-52', '73-41', '64-42', '89-44', '93-49', '59-75', '71-36', '53-23', '77-28', '72-41', '52-47', '67-15', '78-55', '69-40', '77-48', '79-30', '89-49', '67-23', '75-47', '72-42', '71-55', '54-49']","['L 58-79', 'W 75-48', 'W 75-27', 'W 61-40', 'W 86-29', 'W 54-52', 'W 73-41', 'W 64-42', 'W 89-44', 'W 93-49', 'L 59-75', 'W 71-36', 'W 53-23', 'W 77-28', 'W 72-41', 'W 52-47', 'W 67-15', 'W 78-55', 'W 69-40', 'W 77-48', 'W 79-30', 'W 89-49', 'W 67-23', 'W 75-47', 'W 72-42', 'W 71-55', 'L 54-49']","['11/15/2022', '11/18/2022', '11/22/2022', '11/26/2022', '12/01/2022', '12/06/2022', '12/09/2022', '12/13/2022', '12/20/2022', '12/27/2022', '12/28/2022', '01/03/2023', '01/10/2023', '01/13/2023', '01/19/2023', '01/23/2023', '01/24/2023', '01/27/2023', '01/31/2023', '02/03/2023', '02/07/2023', '02/09/2023', '02/13/2023', '02/16/2023', '02/24/2023', '02/25/2023', '03/02/2023']"
Osceola,529,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49235,"['Turtle Lake', 'St. Croix Central', 'Altoona', 'Unity', 'Ashland', 'Amery', 'Baldwin-Woodville', 'Grantsburg', 'Saint Croix Falls', 'Ellsworth', 'New Richmond', 'Somerset', 'Spring Valley', 'River Falls', 'Prescott', 'St. Croix Central', 'Altoona', 'Phillips', 'Cameron', 'Amery', 'Baldwin-Woodville', 'Ellsworth', 'Somerset', 'Prescott', 'Barron', 'Somerset']","['61-48', '44-53', '49-56', '60-32', '73-38', '65-60', '51-45', '60-48', '52-65', '55-64', '41-68', '37-54', '56-42', '51-55', '35-46', '40-28', '34-43', '59-65', '53-28', '27-64', '41-49', '57-49', '51-54', '68-48', '43-40', '62-51']","['W 61-48', 'L 44-53', 'L 49-56', 'W 60-32', 'W 73-38', 'W 65-60', 'W 51-45', 'W 60-48', 'L 52-65', 'L 55-64', 'L 41-68', 'L 37-54', 'W 56-42', 'L 51-55', 'L 35-46', 'W 40-28', 'L 34-43', 'L 59-65', 'W 53-28', 'L 27-64', 'L 41-49', 'W 57-49', 'L 51-54', 'W 68-48', 'W 43-40', 'L 62-51']","['11/17/2022', '11/22/2022', '12/01/2022', '12/02/2022', '12/10/2022', '12/13/2022', '12/20/2022', '12/29/2022', '12/30/2022', '01/06/2023', '01/10/2023', '01/13/2023', '01/16/2023', '01/17/2023', '01/19/2023', '01/24/2023', '01/26/2023', '01/28/2023', '01/30/2023', '02/02/2023', '02/07/2023', '02/09/2023', '02/14/2023', '02/16/2023', '02/21/2023', '02/24/2023']"
Palmyra-Eagle,193,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49236,"['Dodgeland', 'University School of Milwaukee', 'Montello', 'Deerfield', 'Abundant Life Christian/St. Ambrose', 'Waterloo', 'Johnson Creek', 'Parkview', 'Cambria-Friesland', 'Williams Bay', 'Heritage Christian', 'Rio', 'Hustisford', 'Wayland Academy', 'Deerfield', 'Abundant Life Christian/St. Ambrose', 'Johnson Creek', 'Albany', 'Parkview', 'Salam', 'Williams Bay', 'Fall River']","['41-55', '19-75', '45-50', '27-66', '57-54', '20-59', '49-32', '38-35', '67-44', '53-49', '63-43', '38-60', '65-56', '53-49', '48-61', '49-47', '40-64', '35-82', '34-49', '71-18', '53-40', '56-52']","['L 41-55', 'L 19-75', 'L 45-50', 'L 27-66', 'W 57-54', 'L 20-59', 'W 49-32', 'W 38-35', 'W 67-44', 'W 53-49', 'W 63-43', 'L 38-60', 'W 65-56', 'W 53-49 (1OT)', 'L 48-61', 'W 49-47', 'L 40-64', 'L 35-82', 'L 34-49', 'W 71-18', 'W 53-40', 'L 56-52']","['11/15/2022', '11/18/2022', '11/22/2022', '11/29/2022', '12/02/2022', '12/10/2022', '12/13/2022', '12/16/2022', '01/02/2023', '01/06/2023', '01/09/2023', '01/10/2023', '01/13/2023', '01/16/2023', '01/19/2023', '01/24/2023', '02/02/2023', '02/04/2023', '02/07/2023', '02/13/2023', '02/16/2023', '02/21/2023']"
Peshtigo,332,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49237,"['Wittenberg-Birnamwood', 'Marinette', 'Sevastopol', 'Southern Door', 'Bonduel', 'Sturgeon Bay', 'Algoma', 'Gibraltar', 'Oconto Falls', 'Coleman', 'Green Bay N.E.W. Luth./Providence (G)', 'Oconto', 'Kewaunee', 'Crivitz', 'Southern Door', 'Sturgeon Bay', 'Algoma', 'Gibraltar', 'Kewaunee', 'Green Bay N.E.W. Luth./Providence (G)', 'Gillett', 'Oconto', 'Menominee (MI)', 'Sevastopol', 'Clintonville', 'Wrightstown']","['41-61', '40-50', '34-55', '60-46', '38-64', '71-29', '54-57', '73-57', '65-43', '38-56', '46-45', '57-47', '47-34', '51-18', '40-39', '62-36', '50-46', '46-38', '39-68', '48-45', '43-31', '49-56', '48-43', '21-49', '55-52', '56-47']","['L 41-61', 'L 40-50', 'L 34-55', 'W 60-46', 'L 38-64', 'W 71-29', 'L 54-57 (OT)', 'W 73-57', 'W 65-43', 'L 38-56', 'W 46-45', 'W 57-47', 'W 47-34', 'W 51-18', 'W 40-39', 'W 62-36', 'W 50-46 (OT)', 'W 46-38', 'L 39-68', 'W 48-45 (1OT)', 'W 43-31', 'L 49-56', 'W 48-43', 'L 21-49', 'W 55-52', 'L 56-47']","['11/15/2022', '11/17/2022', '11/29/2022', '12/02/2022', '12/05/2022', '12/08/2022', '12/13/2022', '12/16/2022', '12/17/2022', '01/03/2023', '01/06/2023', '01/10/2023', '01/16/2023', '01/21/2023', '01/23/2023', '01/27/2023', '01/31/2023', '02/04/2023', '02/07/2023', '02/10/2023', '02/11/2023', '02/13/2023', '02/16/2023', '02/18/2023', '02/24/2023', '02/25/2023']"
Platteville,461,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49238,"['Brookfield East', 'Westosha Central', 'Darlington', 'Richland Center', 'Mineral Point', 'Prairie du Chien', 'Lancaster', 'Fennimore', 'New Glarus', 'Stoughton', 'Dodgeville', 'Monroe', 'River Valley', 'Evansville', 'Wisconsin Dells', 'Richland Center', 'La Crosse Logan', 'Aquinas', 'Lancaster', 'Prairie du Chien', 'Dodgeville', 'Cuba City', 'River Valley', 'Edgewood', 'Edgerton', 'Prairie du Chien']","['33-57', '58-48', '53-46', '56-39', '58-50', '39-50', '63-38', '64-50', '61-65', '59-46', '51-37', '67-32', '86-44', '79-41', '61-52', '68-35', '57-47', '53-63', '61-50', '38-44', '52-44', '53-59', '64-41', '50-48', '39-29', '46-42']","['L 33-57', 'W 58-48', 'W 53-46', 'W 56-39', 'W 58-50', 'L 39-50', 'W 63-38', 'W 64-50', 'L 61-65', 'W 59-46', 'W 51-37', 'W 67-32', 'W 86-44', 'W 79-41', 'W 61-52', 'W 68-35', 'W 57-47', 'L 53-63', 'W 61-50', 'L 38-44', 'W 52-44', 'L 53-59', 'W 64-41', 'W 50-48', 'W 39-29', 'L 46-42']","['11/18/2022', '11/19/2022', '11/22/2022', '12/02/2022', '12/06/2022', '12/08/2022', '12/16/2022', '12/19/2022', '12/22/2022', '12/29/2022', '01/05/2023', '01/10/2023', '01/13/2023', '01/14/2023', '01/17/2023', '01/19/2023', '01/21/2023', '01/24/2023', '02/02/2023', '02/07/2023', '02/10/2023', '02/14/2023', '02/16/2023', '02/24/2023', '02/25/2023', '03/02/2023']"
Poynette,317,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49239,"['Brodhead', 'Wisconsin Dells', 'Deerfield', 'Portage', 'Cambridge', 'Waterloo', 'Wisconsin Heights', 'Belleville', 'Lodi', 'Mauston', 'Barneveld', 'Pecatonica', 'Baraboo', 'Lake Mills', 'Watertown Luther Prep', 'Columbus', 'Lakeside Lutheran', 'Marshall', 'Lodi', 'Watertown Luther Prep', 'Lake Mills', 'Columbus', 'Adams-Friendship', 'Lakeside Lutheran', 'Belleville', 'Cuba City']","['38-54', '51-53', '65-58', '70-8', '41-56', '61-64', '60-54', '45-42', '60-36', '60-52', '49-45', '61-30', '47-39', '36-59', '64-53', '32-64', '49-63', '64-62', '52-48', '64-61', '43-76', '42-61', '65-49', '43-46', '65-56', '81-64']","['L 38-54', 'L 51-53', 'W 65-58 (OT)', 'W 70-8', 'L 41-56', 'L 61-64', 'W 60-54', 'W 45-42', 'W 60-36', 'W 60-52', 'W 49-45', 'W 61-30', 'W 47-39', 'L 36-59', 'W 64-53', 'L 32-64', 'L 49-63', 'W 64-62', 'W 52-48', 'W 64-61', 'L 43-76', 'L 42-61', 'W 65-49', 'L 43-46', 'W 65-56', 'L 81-64']","['11/15/2022', '11/18/2022', '11/22/2022', '11/29/2022', '12/01/2022', '12/06/2022', '12/08/2022', '12/13/2022', '12/16/2022', '12/20/2022', '12/27/2022', '12/28/2022', '01/03/2023', '01/05/2023', '01/10/2023', '01/13/2023', '01/19/2023', '01/24/2023', '01/27/2023', '02/02/2023', '02/07/2023', '02/10/2023', '02/13/2023', '02/16/2023', '02/21/2023', '02/24/2023']"
Prairie du Chien,373,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49240,"['Beaver Dam', 'Lakeland', 'La Crosse Logan', 'Decorah, IA', 'Dodgeville', 'Fennimore', 'Platteville', 'Richland Center', 'Black Hawk', 'Dover-Eyota, MN', 'Winona Cotter, MN', 'Westby', 'River Valley', 'Aquinas', 'Onalaska', 'Lancaster', 'West Salem', 'Dodgeville', 'Richland Center', 'Cuba City', 'Platteville', 'River Valley', 'Lancaster', 'Dodgeville', 'Columbus', 'Platteville', 'Waupun']","['42-52', '67-59', '68-25', '61-76', '69-53', '62-22', '50-39', '61-27', '68-26', '51-41', '57-32', '57-22', '75-32', '61-72', '45-48', '58-40', '66-60', '67-48', '54-26', '68-61', '44-38', '71-30', '76-40', '47-32', '54-38', '46-42', '50-40']","['L 42-52', 'W 67-59', 'W 68-25', 'L 61-76', 'W 69-53', 'W 62-22', 'W 50-39', 'W 61-27', 'W 68-26', 'W 51-41', 'W 57-32', 'W 57-22', 'W 75-32', 'L 61-72', 'L 45-48', 'W 58-40', 'W 66-60', 'W 67-48', 'W 54-26', 'W 68-61', 'W 44-38', 'W 71-30', 'W 76-40', 'W 47-32', 'W 54-38', 'W 46-42', 'L 50-40']","['11/18/2022', '11/19/2022', '11/22/2022', '11/29/2022', '12/02/2022', '12/06/2022', '12/08/2022', '12/16/2022', '12/17/2022', '12/28/2022', '12/30/2022', '01/03/2023', '01/05/2023', '01/07/2023', '01/10/2023', '01/13/2023', '01/17/2023', '01/19/2023', '02/02/2023', '02/04/2023', '02/07/2023', '02/10/2023', '02/16/2023', '02/24/2023', '02/25/2023', '03/02/2023', '03/04/2023']"
Prescott,457,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49241,"['Elk Mound', 'New Richmond', 'Somerset', 'St. Croix Central', 'Altoona', 'Amery', 'Maranatha Christian Academy MN', 'Hastings MN', 'Baldwin-Woodville', 'Ellsworth', 'Hudson', 'Osceola', 'Somerset', 'Saint Croix Falls', 'St. Croix Central', 'Northwestern', 'Altoona', 'Menomonie', 'Amery', 'Durand-Arkansaw', 'Baldwin-Woodville', 'River Falls', 'Ellsworth', 'Osceola', 'Bloomer', 'Saint Croix Falls']","['45-48', '65-61', '66-55', '59-27', '60-54', '60-50', '68-58', '55-50', '64-46', '62-53', '39-59', '46-35', '69-54', '45-47', '53-42', '48-58', '47-53', '52-61', '47-45', '58-53', '44-49', '63-61', '45-43', '48-68', '72-44', '56-48']","['L 45-48 (1OT)', 'W 65-61', 'W 66-55', 'W 59-27', 'W 60-54', 'W 60-50', 'W 68-58', 'W 55-50', 'W 64-46', 'W 62-53', 'L 39-59', 'W 46-35', 'W 69-54', 'L 45-47', 'W 53-42', 'L 48-58', 'L 47-53', 'L 52-61', 'W 47-45', 'W 58-53', 'L 44-49', 'W 63-61', 'W 45-43', 'L 48-68', 'W 72-44', 'L 56-48']","['11/15/2022', '11/18/2022', '11/22/2022', '12/01/2022', '12/06/2022', '12/20/2022', '12/28/2022', '12/29/2022', '01/06/2023', '01/13/2023', '01/17/2023', '01/19/2023', '01/24/2023', '01/26/2023', '01/27/2023', '01/28/2023', '02/02/2023', '02/06/2023', '02/07/2023', '02/09/2023', '02/10/2023', '02/13/2023', '02/14/2023', '02/16/2023', '02/24/2023', '02/25/2023']"
Racine St. Catherine’s,464,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49242,"['Messmer', 'Milwaukee Lutheran', 'Racine Park', 'Kenosha St. Joseph Catholic', 'The Prairie School', 'Martin Luther', 'Shoreland Lutheran', 'Saint Thomas More', 'Burlington', 'Kenosha Tremper', 'Elkhorn', 'Racine Lutheran', 'Dominican', 'Catholic Central', 'Racine Horlick', 'Kenosha St. Joseph Catholic', 'The Prairie School', 'Martin Luther', 'Shoreland Lutheran', 'Saint Thomas More', 'Racine Lutheran', 'University School of Milwaukee', 'Dominican', 'Catholic Central', 'Big Foot', 'Saint Thomas More']","['70-20', '47-34', '72-48', '57-60', '49-76', '46-67', '61-56', '43-44', '60-42', '53-65', '56-43', '32-56', '32-59', '75-30', '78-42', '67-55', '34-63', '24-64', '41-57', '62-77', '63-64', '51-64', '33-61', '50-60', '59-39', '69-52']","['W 70-20', 'W 47-34', 'W 72-48', 'L 57-60 (1OT)', 'L 49-76', 'L 46-67', 'W 61-56', 'L 43-44', 'W 60-42', 'L 53-65', 'W 56-43', 'L 32-56', 'L 32-59', 'W 75-30', 'W 78-42', 'W 67-55', 'L 34-63', 'L 24-64', 'L 41-57', 'L 62-77', 'L 63-64', 'L 51-64', 'L 33-61', 'L 50-60 (1OT)', 'W 59-39', 'L 69-52']","['11/17/2022', '11/22/2022', '11/29/2022', '12/02/2022', '12/07/2022', '12/10/2022', '12/13/2022', '12/16/2022', '12/20/2022', '12/21/2022', '01/05/2023', '01/07/2023', '01/13/2023', '01/17/2023', '01/19/2023', '01/21/2023', '01/24/2023', '01/27/2023', '01/31/2023', '02/04/2023', '02/07/2023', '02/08/2023', '02/13/2023', '02/17/2023', '02/21/2023', '02/24/2023']"
Richland Center,452,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49243,"['Mineral Point', 'Cuba City', 'Hillsboro', 'La Crosse Logan', 'Platteville', 'Westby', 'River Valley', 'Prairie du Chien', 'Riverdale', 'DeForest', 'Hartford', 'Columbus', 'Lancaster', 'Reedsburg', 'Dodgeville', 'Platteville', 'Viroqua', 'River Valley', 'Sauk Prairie', 'Prairie du Chien', 'Lancaster', 'Royall', 'Highland', 'Dodgeville', 'Brodhead']","['62-77', '28-90', '46-69', '48-52', '39-56', '25-54', '47-48', '27-61', '52-34', '44-80', '35-65', '54-70', '40-31', '37-70', '37-61', '35-68', '56-10', '60-64', '32-57', '26-54', '43-63', '50-56', '51-45', '43-52', '50-36']","['L 62-77', 'L 28-90', 'L 46-69', 'L 48-52', 'L 39-56', 'L 25-54', 'L 47-48', 'L 27-61', 'W 52-34', 'L 44-80', 'L 35-65', 'L 54-70', 'W 40-31', 'L 37-70', 'L 37-61', 'L 35-68', 'W 56-10', 'L 60-64', 'L 32-57', 'L 26-54', 'L 43-63', 'L 50-56 (1OT)', 'W 51-45', 'L 43-52', 'L 50-36']","['11/15/2022', '11/17/2022', '11/21/2022', '11/29/2022', '12/02/2022', '12/06/2022', '12/08/2022', '12/16/2022', '12/20/2022', '12/28/2022', '12/29/2022', '01/03/2023', '01/05/2023', '01/10/2023', '01/13/2023', '01/19/2023', '01/24/2023', '01/27/2023', '01/31/2023', '02/02/2023', '02/10/2023', '02/13/2023', '02/14/2023', '02/16/2023', '02/21/2023']"
Ripon,506,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49244,"['Columbus', 'Mayville', 'Markesan', 'Kettle Moraine Lutheran', 'Kewaskum', 'Waupun', 'Winneconne', 'Chilton', 'Wisconsin Dells', 'Somerset', 'Berlin', 'Princeton/Green Lake', 'Lomira', 'Kettle Moraine Lutheran', 'Wautoma', 'Kewaskum', 'Omro', 'Waupun', 'Campbellsport', 'Winneconne', 'Winnebago Lutheran', 'Plymouth', 'Plymouth', 'Berlin', 'Berlin', 'Lake Mills']","['43-74', '51-21', '48-40', '54-61', '47-57', '33-50', '44-43', '68-42', '60-56', '44-49', '42-47', '42-31', '42-57', '52-64', '43-57', '51-53', '54-49', '22-65', '77-38', '51-57', '46-55', '64-57', '35-48', '47-30', '39-31', '57-39']","['L 43-74', 'W 51-21', 'W 48-40', 'L 54-61', 'L 47-57', 'L 33-50', 'W 44-43 (1OT)', 'W 68-42', 'W 60-56', 'L 44-49', 'L 42-47', 'W 42-31', 'L 42-57', 'L 52-64', 'L 43-57', 'L 51-53', 'W 54-49', 'L 22-65', 'W 77-38', 'L 51-57', 'L 46-55', 'W 64-57', 'L 35-48', 'W 47-30', 'W 39-31', 'L 57-39']","['11/15/2022', '11/17/2022', '11/22/2022', '11/29/2022', '12/01/2022', '12/06/2022', '12/09/2022', '12/19/2022', '12/28/2022', '12/29/2022', '01/05/2023', '01/09/2023', '01/10/2023', '01/13/2023', '01/17/2023', '01/19/2023', '01/24/2023', '01/27/2023', '01/30/2023', '02/02/2023', '02/06/2023', '02/07/2023', '02/13/2023', '02/16/2023', '02/21/2023', '02/24/2023']"
River Valley,398,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49245,"['Lodi', 'Boscobel', 'Mineral Point', 'Wisconsin Heights', 'Fennimore', 'Riverdale', 'Richland Center', 'Mauston', 'Lancaster', 'Dodgeville', 'Prairie du Chien', 'Potosi/Cassville', 'Wisconsin Dells', 'Platteville', 'Ithaca', 'Lancaster', 'Richland Center', 'Barneveld', 'Dodgeville', 'Sauk Prairie', 'Prairie du Chien', 'Parkview', 'Pecatonica', 'Platteville', 'Dodgeville']","['32-74', '41-50', '28-81', '56-54', '46-63', '60-48', '48-47', '43-45', '46-44', '38-52', '32-75', '46-37', '23-57', '44-86', '57-43', '35-64', '64-60', '43-62', '60-69', '26-67', '30-71', '57-42', '73-61', '41-64', '91-64']","['L 32-74', 'L 41-50', 'L 28-81', 'W 56-54', 'L 46-63', 'W 60-48', 'W 48-47', 'L 43-45', 'W 46-44 (1OT)', 'L 38-52', 'L 32-75', 'W 46-37', 'L 23-57', 'L 44-86', 'W 57-43', 'L 35-64', 'W 64-60', 'L 43-62', 'L 60-69', 'L 26-67', 'L 30-71', 'W 57-42', 'W 73-61', 'L 41-64', 'L 91-64']","['11/15/2022', '11/17/2022', '11/21/2022', '12/01/2022', '12/03/2022', '12/06/2022', '12/08/2022', '12/12/2022', '12/13/2022', '12/15/2022', '01/05/2023', '01/07/2023', '01/10/2023', '01/13/2023', '01/16/2023', '01/19/2023', '01/27/2023', '01/30/2023', '02/02/2023', '02/03/2023', '02/10/2023', '02/11/2023', '02/14/2023', '02/16/2023', '02/21/2023']"
St. Croix Central,531,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49246,"['Osceola', 'Prescott', 'Spring Valley', 'New Richmond', 'Somerset', 'Alma/Pepin', 'Marshfield', 'Altoona', 'D.C. Everest', 'Menomonie', 'Amery', 'Baldwin-Woodville', 'Bloomer', 'Ellsworth', 'Arcadia', 'Osceola', 'Prescott', 'Mondovi', 'Elk Mound', 'Somerset', 'Altoona', 'Amery', 'Baldwin-Woodville', 'Ellsworth', 'Baldwin-Woodville', 'Saint Croix Falls']","['53-44', '27-59', '48-21', '39-35', '32-53', '55-29', '41-61', '59-67', '69-54', '38-54', '40-63', '39-44', '49-54', '39-52', '59-45', '28-40', '42-53', '57-56', '35-45', '35-56', '38-56', '62-72', '29-57', '63-39', '44-37', '56-46']","['W 53-44', 'L 27-59', 'W 48-21', 'W 39-35', 'L 32-53', 'W 55-29', 'L 41-61', 'L 59-67 (OT)', 'W 69-54', 'L 38-54', 'L 40-63', 'L 39-44', 'L 49-54', 'L 39-52', 'W 59-45', 'L 28-40', 'L 42-53', 'W 57-56', 'L 35-45', 'L 35-56', 'L 38-56', 'L 62-72', 'L 29-57', 'W 63-39', 'W 44-37', 'L 56-46']","['11/22/2022', '12/01/2022', '12/03/2022', '12/05/2022', '12/09/2022', '12/13/2022', '12/17/2022', '12/19/2022', '12/27/2022', '12/28/2022', '01/06/2023', '01/12/2023', '01/17/2023', '01/19/2023', '01/20/2023', '01/24/2023', '01/27/2023', '01/28/2023', '01/31/2023', '02/02/2023', '02/07/2023', '02/10/2023', '02/14/2023', '02/16/2023', '02/21/2023', '02/24/2023']"
Saint Francis,504,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49247,"['Salam', 'University School of Milwaukee', 'Saint Anthony', 'West Allis Central', 'Lake Country Lutheran', 'Living Word Lutheran', 'SWCHA Saints', 'Milwaukee South', 'Messmer', 'Brookfield Academy', 'Kenosha Christian Life', 'Heritage Christian', 'Saint Thomas More', 'Cristo Rey Jesuit', 'University School of Milwaukee', 'Lake Country Lutheran', 'Living Word Lutheran', 'Messmer', 'St. Augustine Prep', 'Watertown Luther Prep', 'Carmen Northwest', 'Kenosha Christian Life', 'Brookfield Academy', 'Heritage Christian', 'Jefferson']","['66-37', '34-74', '52-13', '37-25', '19-73', '28-72', '35-25', '56-37', '58-13', '51-82', '44-31', '39-51', '41-65', '55-5', '46-76', '34-74', '44-69', '62-30', '59-47', '46-62', '65-29', '56-60', '34-85', '37-59', '76-39']","['W 66-37', 'L 34-74', 'W 52-13', 'W 37-25', 'L 19-73', 'L 28-72', 'W 35-25', 'W 56-37', 'W 58-13', 'L 51-82', 'W 44-31', 'L 39-51', 'L 41-65', 'W 55-5', 'L 46-76', 'L 34-74', 'L 44-69', 'W 62-30', 'W 59-47', 'L 46-62', 'W 65-29', 'L 56-60', 'L 34-85', 'L 37-59', 'L 76-39']","['11/17/2022', '11/21/2022', '11/22/2022', '11/25/2022', '11/29/2022', '12/06/2022', '12/09/2022', '12/13/2022', '12/15/2022', '12/16/2022', '12/20/2022', '01/06/2023', '01/07/2023', '01/11/2023', '01/12/2023', '01/17/2023', '01/20/2023', '01/25/2023', '01/27/2023', '01/28/2023', '01/31/2023', '02/08/2023', '02/14/2023', '02/16/2023', '02/24/2023']"
Saint Thomas More,530,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49248,"['Milwaukee Riverside', 'Milwaukee Reagan', 'Racine Lutheran', 'Martin Luther', 'The Prairie School', 'Dominican', 'Racine St. Catherines', 'Cambridge', 'Mayville', 'Saint Francis', 'Catholic Central', 'Kenosha St. Joseph Catholic', 'Shoreland Lutheran', 'Racine Lutheran', 'Martin Luther', 'The Prairie School', 'Dominican', 'South Milwaukee', 'Racine St. Catherines', 'Lake Country Lutheran', 'Catholic Central', 'Delavan-Darien', 'Kenosha St. Joseph Catholic', 'Shoreland Lutheran', 'Racine St. Catherines', 'Racine Lutheran']","['65-36', '66-39', '50-56', '41-75', '53-80', '44-63', '44-43', '59-75', '50-33', '65-41', '69-33', '47-45', '66-43', '44-54', '40-47', '56-74', '33-66', '56-42', '77-62', '52-54', '60-28', '63-62', '68-59', '40-54', '69-52', '65-63']","['W 65-36', 'W 66-39', 'L 50-56', 'L 41-75', 'L 53-80', 'L 44-63', 'W 44-43', 'L 59-75', 'W 50-33', 'W 65-41', 'W 69-33', 'W 47-45', 'W 66-43', 'L 44-54', 'L 40-47', 'L 56-74', 'L 33-66', 'W 56-42', 'W 77-62', 'L 52-54', 'W 60-28', 'W 63-62', 'W 68-59', 'L 40-54', 'W 69-52', 'L 65-63']","['11/22/2022', '11/29/2022', '12/01/2022', '12/06/2022', '12/10/2022', '12/13/2022', '12/16/2022', '12/27/2022', '12/28/2022', '01/07/2023', '01/10/2023', '01/13/2023', '01/17/2023', '01/21/2023', '01/24/2023', '01/27/2023', '01/31/2023', '02/02/2023', '02/04/2023', '02/08/2023', '02/10/2023', '02/11/2023', '02/14/2023', '02/18/2023', '02/24/2023', '02/25/2023']"
